5.200000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00,-3.296691671264223882e+212
7.229199999999999626e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,7.273763259979452551e-264
8.050000000000000711e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,7.048129126870520897e-264
1.800000000000000000e+01,2.000000000000000000e+00,1.256699999999999839e+01,-1.000000000000000000e+00,-9.947431579670811664e+48
1.124169999999999980e+01,1.000000000000000000e+00,1.530000000000000071e+01,-1.000000000000000000e+00,7.483796178326018789e-264
9.474999999999999645e+00,1.000000000000000000e+00,3.975000000000000000e+01,-1.000000000000000000e+00,3.552223064628820983e-265
2.100000000000000000e+01,1.000000000000000000e+00,9.069999999999998508e+00,-1.000000000000000000e+00,-1.071372505431108814e+24
7.895800000000000374e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.048869527931995216e-263
4.157920000000000016e+01,3.000000000000000000e+00,1.800000000000000044e+00,-1.000000000000000000e+00,2.144476542152483677e-263
7.879199999999999982e+00,0.000000000000000000e+00,2.169999999999999929e+01,-1.000000000000000000e+00,1.754346711357025364e+225
8.050000000000000711e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.861410644592644518e-263
1.550000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.998981696924703600e-263
7.750000000000000000e+00,0.000000000000000000e+00,8.530699999999999505e+00,-1.000000000000000000e+00,-4.302067766245438524e+70
2.167920000000000158e+01,2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.055883577828541895e-263
1.780000000000000071e+01,1.000000000000000000e+00,1.780000000000000071e+01,-1.000000000000000000e+00,3.118139470311857258e-263
3.968750000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,6.970994345586318014e-211
7.799999999999999822e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,3.951713206662484994e-263
7.672920000000000584e+01,1.000000000000000000e+00,5.010000000000000142e+01,-1.000000000000000000e+00,4.026554002978203162e-263
2.600000000000000000e+01,1.000000000000000000e+00,1.156069999999999887e+01,-1.000000000000000000e+00,1.366223390057862244e+101
6.197919999999999874e+01,1.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,4.252125749920555765e-263
3.550000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.355243379031365538e-263
1.050000000000000000e+01,0.000000000000000000e+00,2.189999999999999858e+01,-1.000000000000000000e+00,4.964909222516144410e+256
7.229199999999999626e+00,0.000000000000000000e+00,2.850000000000000000e+01,1.000000000000000000e+00,4.533594236714586784e-263
2.775000000000000000e+01,3.000000000000000000e+00,4.400000000000000355e+00,-1.000000000000000000e+00,5.812466868693640952e-263
4.689999999999999858e+01,7.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,-1.046967473082076580e+267
7.229199999999999626e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,4.252562601273085780e-263
8.000000000000000000e+01,0.000000000000000000e+00,3.689999999999999858e+01,-1.000000000000000000e+00,6.445374536445517181e-263
8.347499999999999432e+01,1.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,2.033559733065277257e+92
2.789999999999999858e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.028202693179105075e-263
2.772080000000000055e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.720081408250819748e-263
1.524579999999999913e+01,2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.495734181770961069e+105
1.050000000000000000e+01,0.000000000000000000e+00,2.910000000000000142e+01,-1.000000000000000000e+00,9.490999363984090771e-263
8.158300000000000551e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,1.134736736052408254e-262
7.924999999999999822e+00,6.000000000000000000e+00,1.033070000000000022e+01,-1.000000000000000000e+00,-2.963844870628513992e+140
8.662499999999999645e+00,2.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.125559200630932477e-262
1.050000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00,1.217919425672145949e-262
4.689999999999999858e+01,7.000000000000000000e+00,1.189739999999999753e+01,-1.000000000000000000e+00,3.569002788420820852e+152
7.350000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,1.254718629243604565e-262
1.445420000000000016e+01,1.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,3.214691706454086649e-262
5.649580000000000268e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00,2.255016658884443456e+263
7.650000000000000355e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,2.784386353017203125e-263
7.895800000000000374e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.516409460304771941e-262
8.050000000000000711e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.499733712829029178e-10
2.900000000000000000e+01,2.000000000000000000e+00,8.299999999999999600e-01,1.000000000000000000e+00,9.948239375184462476e-262
1.247499999999999964e+01,0.000000000000000000e+00,2.960000000000000142e+01,-1.000000000000000000e+00,9.793596474210422242e-262
9.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,-2.632319506177215817e+286
9.500000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,9.420357349860733595e-262
7.787499999999999645e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.415547965445331033e-262
4.710000000000000142e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,8.398265601503497148e+140
1.050000000000000000e+01,0.000000000000000000e+00,1.710000000000000142e+01,-1.000000000000000000e+00,7.113006305619782611e-259
1.584999999999999964e+01,3.000000000000000000e+00,3.254500000000000171e+01,-1.000000000000000000e+00,7.710676356866354736e-259
3.437500000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,-5.091119039620202946e-171
8.050000000000000711e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.750888527712942545e-259
2.630000000000000000e+02,5.000000000000000000e+00,2.769999999999999929e+01,-1.000000000000000000e+00,9.258686691824676498e-259
8.050000000000000711e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,1.430087313831814315e+66
8.050000000000000711e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,1.082543717152793650e-258
7.854199999999999626e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,1.160507613497615826e-258
6.117499999999999716e+01,1.000000000000000000e+00,4.600000000000000000e+01,1.000000000000000000e+00,4.689231902596812698e+161
2.057499999999999929e+01,3.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.238202038053614712e-258
7.250000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.000000000000000000e+00,1.052231040523143707e-258
8.050000000000000711e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-9.722424262887866181e-127
3.465420000000000300e+01,0.000000000000000000e+00,7.100000000000000000e+01,1.000000000000000000e+00,1.815653926504943237e-258
6.335829999999999984e+01,1.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00,1.887607226265334881e-258
2.300000000000000000e+01,1.000000000000000000e+00,2.319999999999999929e+01,-1.000000000000000000e+00,1.482711709220275242e+257
2.600000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,1.953425168891248853e-258
7.895800000000000374e+00,0.000000000000000000e+00,2.776000000000000156e+01,-1.000000000000000000e+00,2.117482593627275518e-258
7.895800000000000374e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.753114505453897206e+86
7.728749999999999432e+01,1.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,1.046055122019522747e-258
8.654199999999999449e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00,2.802297341057178346e-258
7.924999999999999822e+00,2.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00,7.750035093339293867e-139
7.895800000000000374e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,3.222351979158243699e-258
7.650000000000000355e+00,0.000000000000000000e+00,2.150000000000000000e+01,-1.000000000000000000e+00,3.350174544848998869e-258
7.775000000000000355e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-2.888488831993015538e+01
7.895800000000000374e+00,0.000000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00,3.617190096176160411e-258
2.414999999999999858e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.774642821324945627e-258
5.200000000000000000e+01,0.000000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00,2.995906228978230000e+14
1.445420000000000016e+01,1.000000000000000000e+00,1.608000000000000185e+01,-1.000000000000000000e+00,3.976048455210236568e-258
8.050000000000000711e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,4.135120107455030799e-258
9.824999999999999289e+00,1.000000000000000000e+00,1.980000000000000071e+01,-1.000000000000000000e+00,3.320345821166203222e-199
1.445829999999999949e+01,0.000000000000000000e+00,1.748799999999999955e+01,-1.000000000000000000e+00,5.082695731072433765e-258
7.924999999999999822e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,5.317127464768777696e-258
7.750000000000000000e+00,0.000000000000000000e+00,7.050000000000000000e+01,1.000000000000000000e+00,-2.091300171324303402e-233
2.100000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,5.398873130453963967e-258
2.475208000000000084e+02,1.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,5.431136226832567884e-258
3.127499999999999858e+01,6.000000000000000000e+00,3.282999999999999918e+00,-1.000000000000000000e+00,6.653865980320281789e-87
7.350000000000000000e+01,2.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,6.048914990685517064e-258
8.050000000000000711e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.090672151279235275e-258
3.007079999999999842e+01,1.000000000000000000e+00,3.250000000000000000e+01,1.000000000000000000e+00,2.457522850235739895e+111
1.300000000000000000e+01,0.000000000000000000e+00,3.241000000000000369e+01,-1.000000000000000000e+00,6.613812437634032682e-258
7.728749999999999432e+01,1.000000000000000000e+00,5.400000000000000000e+01,1.000000000000000000e+00,7.101253437880706459e-258
1.124169999999999980e+01,1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,-5.757104612133823519e-204
7.750000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.164110776776841222e-258
7.141700000000000159e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,8.466881676043955273e-258
2.235829999999999984e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.474056588997004565e-282
6.974999999999999645e+00,0.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,2.760775609549004816e-258
7.895800000000000374e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00,1.167170290823313527e-257
7.049999999999999822e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,1.665717956955587705e+115
1.450000000000000000e+01,1.000000000000000000e+00,4.760000000000000142e+01,-1.000000000000000000e+00,1.189877010169166218e-257
2.600000000000000000e+01,1.000000000000000000e+00,2.910000000000000142e+01,-1.000000000000000000e+00,1.337198953285225069e-257
1.300000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,2.438849998061790762e+26
1.504579999999999984e+01,0.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00,1.306649080743771397e-257
2.628330000000000055e+01,2.000000000000000000e+00,2.039999999999999858e+01,-1.000000000000000000e+00,1.447384138231980970e-257
5.310000000000000142e+01,1.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00,1.301420902572012465e-307
9.216699999999999449e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.446228402300485029e-257
7.920000000000000284e+01,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,1.500558586987171981e-257
1.524579999999999913e+01,2.000000000000000000e+00,1.126676999999999751e+01,-1.000000000000000000e+00,3.908553308265388979e+113
7.750000000000000000e+00,0.000000000000000000e+00,2.205000000000000071e+01,-1.000000000000000000e+00,1.495204551715008526e-257
1.584999999999999964e+01,1.000000000000000000e+00,2.410000000000000142e+01,-1.000000000000000000e+00,1.949543543858803821e-257
6.750000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,6.010970364955794716e+218
1.150000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,2.183036657219453381e-257
3.675000000000000000e+01,2.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,2.706460099972021310e-257
7.795799999999999841e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00,-1.061797567053243359e+82
3.437500000000000000e+01,4.000000000000000000e+00,7.599999999999999645e+00,-1.000000000000000000e+00,2.870328578828934333e-257
2.600000000000000000e+01,2.000000000000000000e+00,3.650000000000000000e+01,1.000000000000000000e+00,3.416121837199147987e-257
1.300000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00,1.656353792884116158e-285
1.252500000000000036e+01,0.000000000000000000e+00,5.100000000000000000e+01,1.000000000000000000e+00,3.593279875869848828e-257
6.659999999999999432e+01,1.000000000000000000e+00,2.300000000000000000e+01,-1.000000000000000000e+00,3.651176781450534650e-257
8.050000000000000711e+00,0.000000000000000000e+00,5.550000000000000000e+01,1.000000000000000000e+00,7.219826052117552222e+216
1.450000000000000000e+01,2.000000000000000000e+00,4.050000000000000000e+01,1.000000000000000000e+00,5.356356901960940034e-292
7.312500000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,5.648737321312685347e-257
6.137919999999999732e+01,1.000000000000000000e+00,5.100000000000000000e+01,1.000000000000000000e+00,2.174632223090849436e-71
7.733299999999999841e+00,0.000000000000000000e+00,1.644999999999999929e+01,-1.000000000000000000e+00,4.070426113541559431e-257
8.050000000000000711e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,1.306592520493323645e-256
8.662499999999999645e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.324596311251076993e+248
6.954999999999999716e+01,1.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,1.759366122720902559e-256
1.610000000000000142e+01,1.000000000000000000e+00,4.400000000000000000e+01,1.000000000000000000e+00,2.290591692302087382e-256
1.575000000000000000e+01,0.000000000000000000e+00,4.035000000000000142e+01,-1.000000000000000000e+00,-7.085191974546068245e-280
7.775000000000000355e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,4.517609469657721264e-256
8.662499999999999645e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,4.475657636421057904e-256
3.968750000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.164052787094150695e-306
2.052499999999999858e+01,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.945265272564900903e-256
5.500000000000000000e+01,1.000000000000000000e+00,-5.200000000000000178e-01,-1.000000000000000000e+00,1.146588512660570751e-255
2.789999999999999858e+01,5.000000000000000000e+00,2.430000000000000071e+01,-1.000000000000000000e+00,1.055806287077705979e+220
2.592500000000000071e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.421541667206846543e-255
5.649580000000000268e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,1.683696682951845426e-255
3.350000000000000000e+01,0.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00,2.367884582143077949e+168
2.912500000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.849838914709955417e-255
1.113330000000000020e+01,2.000000000000000000e+00,1.108999999999999986e+00,-1.000000000000000000e+00,2.089263514334937438e-255
7.924999999999999822e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,-8.101887749230629068e-285
3.069579999999999842e+01,0.000000000000000000e+00,5.600000000000000000e+01,1.000000000000000000e+00,7.836629084591566896e-256
7.854199999999999626e+00,2.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,2.089117176625879937e-255
2.546669999999999945e+01,4.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.848615731970129699e-112
2.871249999999999858e+01,0.000000000000000000e+00,4.945000000000000284e+01,-1.000000000000000000e+00,2.081101818781384345e-255
1.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,1.264627926102049235e-263
1.378787494866530139e+01,0.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00,1.550954109726867094e+102
6.954999999999999716e+01,1.000000000000000000e+01,-5.000000000000000000e-01,-1.000000000000000000e+00,1.332305873455867634e-263
1.505000000000000071e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.973349693588735629e-255
3.138749999999999929e+01,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,5.028323454215923635e+92
3.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.903098908335327149e-255
2.202499999999999858e+01,2.000000000000000000e+00,2.549999999999999822e+00,-1.000000000000000000e+00,1.172626836287251460e-254
5.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-4.470530479098637961e+31
1.550000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.232944414154642256e-254
2.655000000000000071e+01,0.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,1.550972778202652081e+212
1.550000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,-7.647408317098194045e+303
7.895800000000000374e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00,1.705304969590156206e-290
1.300000000000000000e+01,0.000000000000000000e+00,3.200099999999999767e+01,-1.000000000000000000e+00,7.288352059868386680e-292
1.300000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,-2.347136884587125147e+184
7.854199999999999626e+00,1.000000000000000000e+00,1.878000000000000114e+01,-1.000000000000000000e+00,1.735260379409866349e-290
2.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.292194493903016603e-254
2.772080000000000055e+01,0.000000000000000000e+00,4.395000000000000284e+01,-1.000000000000000000e+00,0.000000000000000000e+00
1.465208000000000084e+02,0.000000000000000000e+00,4.410000000000000142e+01,-1.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.404199999999999449e+00,1.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,2.389999999999999858e+01,-1.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
6.954999999999999716e+01,1.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.495800000000000018e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.224999999999999645e+00,0.000000000000000000e+00,4.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.046250000000000036e+01,1.000000000000000000e+00,1.552899999999999947e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.584999999999999964e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.878750000000000142e+01,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,1.649499999999999744e+01,-1.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.049999999999999822e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,3.409499999999999886e+01,-1.000000000000000000e+00,0.000000000000000000e+00
7.250000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.132750000000000057e+02,1.000000000000000000e+00,2.960000000000000142e+01,-1.000000000000000000e+00,0.000000000000000000e+00
7.924999999999999822e+00,0.000000000000000000e+00,2.658600000000000207e+01,-1.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.629170000000000584e+01,0.000000000000000000e+00,3.262999999999999545e+01,-1.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,5.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,1.000000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.349999999999999645e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.250000000000000000e+00,0.000000000000000000e+00,2.050000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.546669999999999945e+01,4.000000000000000000e+00,-6.999999999999999556e-01,-1.000000000000000000e+00,0.000000000000000000e+00
